,bin,camis,boro,zipcode,cuisine_description,inspection_date_Ymd,inspection_year,inspection_date_Ymd_next,days_next_inspection,flag_restaurant_one_year,latitude,longitude
1386,1030859.0,50086179,Manhattan,10024.0,Pizza,2019-03-18,2019,2019-03-18,0,1,40.782078262096,-73.98095960951
1387,1061968.0,50091060,Manhattan,10031.0,Coffee/Tea,2019-04-24,2019,2019-04-24,0,1,40.827431258382,-73.949701574598
1388,1039829.0,50072244,Manhattan,10022.0,Coffee/Tea,2018-06-22,2018,2018-06-22,0,1,40.756499319531,-73.966521610518
1389,1062662.0,50079163,Manhattan,10032.0,Bakery Products/Desserts,2019-06-13,2019,2019-06-13,0,1,40.83894497707,-73.937571409729
1390,1089323.0,50091940,Manhattan,10001.0,Spanish,2019-05-14,2019,2019-05-14,0,1,40.752131794857,-74.001147754922
1391,1089323.0,50080064,Manhattan,10001.0,Salads,2018-09-06,2018,2019-05-14,250,0,40.752131794857,-74.001147754922
1392,1008952.0,50065681,Manhattan,10003.0,Coffee/Tea,2018-02-05,2018,2018-12-07,305,0,40.730834863461,-73.991401816101
1393,1088733.0,50090056,Manhattan,10026.0,American,2021-12-09,2021,2021-12-09,0,1,40.803886594856,-73.9557661068
1394,1003917.0,50096140,Manhattan,10002.0,Vegetarian,2019-08-22,2019,2019-08-22,0,1,40.715909040079,-73.995126506458
1395,1005000.0,50099701,Manhattan,10009.0,Coffee/Tea,2020-02-10,2020,2020-02-10,0,1,40.722920844715,-73.983545261413
1396,1025180.0,50087410,Manhattan,10019.0,Japanese,2019-05-16,2019,2019-05-16,0,1,40.763241787281,-73.986466497649
1397,1013676.0,50073027,Manhattan,10018.0,Chicken,2018-02-15,2018,2018-02-15,0,1,40.756704406816,-73.993870999494
1398,1005038.0,50083116,Manhattan,10009.0,American,2019-02-06,2019,2019-02-06,0,1,40.723900787753,-73.983977949418
1399,1084932.0,50094566,Manhattan,10012.0,Pizza,2019-08-21,2019,2019-08-21,0,1,40.729339283726,-74.00105355146
1400,1038659.0,50092649,Manhattan,10017.0,American,2019-06-07,2019,2019-06-07,0,1,40.750149147071,-73.97093523769
1401,1089447.0,50086854,Manhattan,10023.0,"Juice, Smoothies, Fruit Salads",2019-05-03,2019,2019-05-03,0,1,40.772351600677,-73.986183028594
1402,1070032.0,50091243,Manhattan,10036.0,Pizza,2019-09-19,2019,2019-09-19,0,1,40.760434583122,-73.994870553978
1403,1047526.0,50101256,Manhattan,10028.0,American,2022-03-11,2022,2022-03-11,0,1,40.775459466216,-73.956445795385
1404,1081017.0,50095443,Manhattan,10018.0,"Juice, Smoothies, Fruit Salads",2020-02-28,2020,2020-02-28,0,1,40.750802054152,-73.982845377776
1405,1082351.0,50093232,Manhattan,10027.0,Coffee/Tea,2020-03-04,2020,2021-11-15,621,1,40.809079508098,-73.963121086165
1406,1026366.0,50101336,Manhattan,10036.0,Japanese,2020-02-11,2020,2020-02-11,0,1,40.759468255616,-73.99188180429
1407,1064495.0,50105037,Manhattan,10034.0,Mexican,2021-11-24,2021,2021-11-24,0,1,40.862261938631,-73.920514174696
1408,1013555.0,50081779,Manhattan,10001.0,Peruvian,2018-10-10,2018,2018-10-10,0,1,40.752952386211,-73.995264550062
1409,1089398.0,50085729,Manhattan,10001.0,Coffee/Tea,2019-01-10,2019,2019-01-10,0,1,40.747803311708,-74.000469177384
1410,1036162.0,50098376,Manhattan,10017.0,American,2019-11-15,2019,2019-11-15,0,1,40.75241734621,-73.975319553347
1411,1033133.0,50084669,Manhattan,10024.0,Greek,2019-01-05,2019,2019-01-05,0,1,40.787297893391,-73.976202152711
1412,1004264.0,50062487,Manhattan,10002.0,Indian,2017-04-25,2017,2020-03-16,1056,1,40.721103873719,-73.984003877637
1413,1026722.0,50071108,Manhattan,10019.0,Spanish,2017-11-29,2017,2017-11-29,0,1,40.764334406058,-73.988336232021
1414,1025234.0,50063403,Manhattan,10019.0,Indian,2017-10-10,2017,2017-10-10,0,1,40.764984861451,-73.987834328857
1415,1001444.0,50081171,Manhattan,10007.0,"Juice, Smoothies, Fruit Salads",2018-10-12,2018,2019-12-20,434,1,40.714209815897,-74.008513064714
1416,1028540.0,50106374,Manhattan,10023.0,French,2021-12-01,2021,2021-12-01,0,1,40.776289342252,-73.97959646179
1417,1063642.0,50105573,Manhattan,10033.0,Chinese,2021-12-15,2021,2021-12-15,0,1,40.849663609093,-73.933462348069
1418,1060119.0,50070583,Manhattan,10030.0,"Juice, Smoothies, Fruit Salads",2018-01-17,2018,2018-01-17,0,1,40.819193695608,-73.937333490981
1419,1046257.0,50099040,Manhattan,10021.0,Other,2019-12-03,2019,2019-12-03,0,1,40.766307545837,-73.954126922317
1420,1015489.0,50084130,Manhattan,10011.0,American,2018-11-14,2018,2018-11-14,0,1,40.740224762407,-73.992252239821
1421,1004039.0,50094334,Manhattan,10002.0,Asian/Asian Fusion,2019-07-11,2019,2019-07-11,0,1,40.716194112485,-73.989430497843
1422,1052841.0,50087995,Manhattan,10029.0,Bakery Products/Desserts,2019-05-08,2019,2019-05-08,0,1,40.79196636053,-73.938363204935
1423,1014139.0,50073648,Manhattan,10011.0,Pizza,2018-08-20,2018,2018-08-20,0,1,40.744844431297,-73.997455728397
1424,1064342.0,50091598,Manhattan,10033.0,Chinese,2020-01-09,2020,2020-01-09,0,1,40.851256157186,-73.93951897372
1425,1015636.0,50071879,Manhattan,10010.0,Coffee/Tea,2018-02-15,2018,2018-02-15,0,1,40.744138604589,-73.989826630657
1426,1076192.0,50063282,Manhattan,10036.0,Italian,2017-11-06,2017,2017-11-06,0,1,40.759017559548,-73.986091953893
1427,1012541.0,50099863,Manhattan,10011.0,Bagels/Pretzels,2019-11-22,2019,2020-01-29,68,0,40.741869040229,-74.004713006739
1428,1033693.0,50096160,Manhattan,10025.0,Pizza,2019-09-05,2019,2019-09-05,0,1,40.794235699824,-73.972100515388
1429,1078716.0,50080251,Manhattan,10016.0,Pizza,2018-09-13,2018,2018-09-13,0,1,40.747483559742,-73.982330142939
1430,1005830.0,50105927,Manhattan,10009.0,Other,2021-12-01,2021,2021-12-01,0,1,40.727285169642,-73.9845976985
1431,1081611.0,50074862,Manhattan,10027.0,Chinese,2018-04-18,2018,2018-04-18,0,1,40.813208707288,-73.94524355653
1432,1085113.0,50050711,Manhattan,10017.0,Mexican,2016-10-27,2016,2016-10-27,0,1,40.754103858712,-73.969067445872
1433,1014289.0,50110856,Manhattan,10001.0,Chinese,2021-08-13,2021,2021-08-13,0,1,40.747986986901,-73.992817957089
1434,1035390.0,50085108,Manhattan,10017.0,American,2019-01-10,2019,2019-01-10,0,1,40.755160074278,-73.978891895698
1435,1001215.0,50107461,Manhattan,10038.0,American,2021-10-15,2021,2021-10-15,0,1,40.709631554613,-74.008324914688
1436,1015261.0,50071277,Manhattan,10018.0,Salads,2017-12-01,2017,2017-12-01,0,1,40.752570268071,-73.987378221704
1437,1036177.0,50074627,Manhattan,10017.0,Caribbean,2018-08-16,2018,2018-08-16,0,1,40.752320832941,-73.973323644879
1438,1000000.0,50051662,Manhattan,10016.0,Italian,2016-09-02,2016,2016-09-02,0,1,40.743770299196,-73.985171286714
1439,1064054.0,50100341,Manhattan,10040.0,"Juice, Smoothies, Fruit Salads",2020-01-09,2020,2020-01-09,0,1,40.856922871291,-73.932507927194
1440,1086553.0,50096162,Manhattan,10012.0,Coffee/Tea,2019-08-20,2019,2019-08-20,0,1,40.725419758379,-73.999000628342
1441,1080059.0,50084600,Manhattan,10014.0,Chinese,2018-11-02,2018,2018-11-02,0,1,40.72904547901,-74.005238869693
1442,1052288.0,50067502,Manhattan,10029.0,Donuts,2018-01-25,2018,2018-01-25,0,1,40.798486677571,-73.941293550854
1443,1005028.0,50111716,Manhattan,10009.0,Pizza,2021-07-29,2021,2021-07-29,0,1,40.723379104706,-73.982755055159
1444,1008934.0,50050704,Manhattan,10011.0,Pizza,2017-04-04,2017,2020-01-17,1018,1,40.733187449203,-73.999855669515
1445,1036186.0,50088610,Manhattan,10017.0,American,2020-02-13,2020,2020-02-13,0,1,40.753646808324,-73.974449236755
1446,1055705.0,50067128,Manhattan,10025.0,Coffee/Tea,2017-10-13,2017,2017-10-13,0,1,40.800342627985,-73.962045982133
1447,1087705.0,50079188,Manhattan,10069.0,French,2019-06-18,2019,2019-06-18,0,1,40.776038174704,-73.989684535914
1448,1043239.0,50091765,Manhattan,10075.0,Jewish/Kosher,2019-08-15,2019,2019-08-15,0,1,40.774370849375,-73.959309638708
1449,1019475.0,50106347,Manhattan,10016.0,Chinese,2021-12-14,2021,2021-12-14,0,1,40.749716908068,-73.977287550407
1450,1089248.0,50091305,Manhattan,10006.0,American,2019-07-05,2019,2019-07-05,0,1,40.709460951991,-74.012930997635
1451,1024742.0,50051612,Manhattan,10036.0,Mexican,2016-09-21,2016,2016-09-21,0,1,40.759239769286,-73.985167829517
1452,1006596.0,50086277,Manhattan,10003.0,Pizza,2019-03-20,2019,2019-03-20,0,1,40.726325039467,-73.989331471843
1453,1047702.0,50080857,Manhattan,10028.0,Tex-Mex,2018-10-12,2018,2018-10-12,0,1,40.778643294184,-73.956216228554
1454,1018294.0,50093669,Manhattan,10016.0,Japanese,2019-07-17,2019,2019-07-17,0,1,40.744313510521,-73.983337860865
1455,1064259.0,50097042,Manhattan,10033.0,Coffee/Tea,2019-11-20,2019,2020-01-09,50,0,40.848609124306,-73.937446639149
1456,1063356.0,50115793,Manhattan,10032.0,Latin American,2021-10-07,2021,2021-10-07,0,1,40.837314433426,-73.942505963044
1457,1048569.0,50075742,Manhattan,10028.0,Frozen Desserts,2018-08-07,2018,2018-08-07,0,1,40.7751427615,-73.953741705348
1458,1084081.0,50089607,Manhattan,10031.0,Coffee/Tea,2019-09-17,2019,2019-09-17,0,1,40.819189024738,-73.950220866357
1459,1023157.0,50101827,Manhattan,10019.0,Vegetarian,2020-01-30,2020,2020-02-06,7,0,40.761997729789,-73.981568213506
1460,1008341.0,50093429,Manhattan,10012.0,English,2021-08-19,2021,2021-08-19,0,1,40.728299006553,-74.001905022102
1461,1038658.0,50080876,Manhattan,10017.0,Donuts,2018-10-12,2018,2018-10-12,0,1,40.750278379374,-73.971851915755
1462,1012860.0,50108692,Manhattan,10001.0,Australian,2022-03-18,2022,2022-03-18,0,1,40.753751141047,-73.996047728584
1463,1015676.0,50072638,Manhattan,10001.0,American,2018-02-09,2018,2018-02-09,0,1,40.744904385514,-73.98973989969
1464,1005444.0,50074189,Manhattan,10002.0,Coffee/Tea,2018-04-03,2018,2018-04-03,0,1,40.717624351668,-73.99209975825
1465,1062910.0,50102688,Manhattan,10032.0,Bakery Products/Desserts,2020-02-13,2020,2020-02-13,0,1,40.836336028501,-73.940006007728
1466,1005344.0,50083109,Manhattan,10002.0,American,2019-02-09,2019,2019-02-09,0,1,40.720780565274,-73.988856161206
1467,1020188.0,50095004,Manhattan,10016.0,Japanese,2019-10-07,2019,2019-10-07,0,1,40.745786188941,-73.976198993563
1468,1064276.0,50114075,Manhattan,10033.0,Mediterranean,2021-12-15,2021,2021-12-15,0,1,40.85067595321,-73.937527825143
1469,1064270.0,50083583,Manhattan,10033.0,Spanish,2018-10-26,2018,2018-10-26,0,1,40.849028811692,-73.936976348703
1470,1055948.0,50083153,Manhattan,10025.0,Hawaiian,2018-10-11,2018,2018-10-11,0,1,40.800167921364,-73.965062024572
1471,1003481.0,50105677,Manhattan,10038.0,Other,2022-01-06,2022,2022-01-06,0,1,40.713433337653,-73.997622862698
1472,1022658.0,50106647,Manhattan,10036.0,Chinese,2021-12-01,2021,2021-12-01,0,1,40.757875387666,-73.983439133855
1473,1084505.0,50119502,Manhattan,10019.0,Japanese,2022-03-10,2022,2022-03-10,0,1,40.76303427404,-73.976265003897
1474,1005583.0,50073572,Manhattan,10002.0,American,2018-03-07,2018,2018-03-07,0,1,40.718963828349,-73.992546927512
1475,1005822.0,50070649,Manhattan,10009.0,Asian/Asian Fusion,2017-12-12,2017,2017-12-12,0,1,40.727416960128,-73.984911559443
1476,1024813.0,50084630,Manhattan,10019.0,Hawaiian,2018-11-14,2018,2018-11-14,0,1,40.762687265522,-73.985798785463
1477,1005554.0,50100074,Manhattan,10002.0,Irish,2019-12-18,2019,2019-12-18,0,1,40.72186743962,-73.98831843938
1478,1025125.0,50087951,Manhattan,10036.0,Sandwiches,2019-02-28,2019,2019-02-28,0,1,40.761850460357,-73.988943118595
1479,1033590.0,50105736,Manhattan,10025.0,Italian,2021-12-29,2021,2021-12-29,0,1,40.791150694982,-73.972491846104
1480,1006100.0,50101002,Manhattan,10003.0,Bakery Products/Desserts,2021-11-24,2021,2021-11-24,0,1,40.723437498769,-73.98884489202
1481,1036166.0,50058785,Manhattan,10017.0,Asian/Asian Fusion,2017-02-10,2017,2017-02-10,0,1,40.751848813376,-73.973666715943
1482,1022566.0,50086894,Manhattan,10018.0,Japanese,2019-03-12,2019,2019-03-12,0,1,40.753936842833,-73.984775591266
1483,1040076.0,50073401,Manhattan,10017.0,American,2018-02-28,2018,2018-02-28,0,1,40.753224734681,-73.966227295724
1484,1002402.0,50108657,Manhattan,10013.0,Chinese,2021-11-29,2021,2021-11-29,0,1,40.71589815213,-73.998311773055
1485,1015244.0,50107884,Manhattan,10018.0,Thai,2021-10-27,2021,2021-10-27,0,1,40.752040543156,-73.987504647514
1486,1083026.0,50067617,Manhattan,10121.0,Italian,2017-11-08,2017,2017-12-18,40,0,40.750009774218,-73.991345194031
1487,1018529.0,50083457,Manhattan,10016.0,Korean,2018-10-23,2018,2018-10-23,0,1,40.746091190562,-73.977862616496
1488,1058330.0,50094900,Manhattan,10030.0,Caribbean,2019-07-24,2019,2019-07-24,0,1,40.814971389674,-73.940830976761
1489,1081913.0,50094984,Manhattan,10034.0,Latin American,2019-07-25,2019,2019-07-25,0,1,40.866423031683,-73.924714032425
1490,1015972.0,50109557,Manhattan,10018.0,Irish,2021-08-18,2021,2021-08-18,0,1,40.751326418872,-73.983635667639
1491,1011422.0,50092943,Manhattan,10014.0,American,2019-10-23,2019,2019-10-23,0,1,40.737801258392,-74.005658148288
1492,1014414.0,50087293,Manhattan,10001.0,Asian/Asian Fusion,2019-03-20,2019,2019-11-04,229,0,40.752027150859,-73.991052578709
1493,1089384.0,50076131,Manhattan,10038.0,Donuts,2018-05-09,2018,2018-11-13,188,0,40.710526270262,-74.009353030615
1494,1025252.0,50094040,Manhattan,10019.0,Italian,2019-07-02,2019,2020-01-09,191,0,40.765204425081,-73.987675448447
1495,1007298.0,50088938,Manhattan,10013.0,American,2019-12-16,2019,2019-12-16,0,1,40.722611856427,-74.001511620991
1496,1080807.0,50117606,Manhattan,10010.0,American,2022-02-23,2022,2022-02-23,0,1,40.739905744192,-73.98573148738
1497,1088797.0,50097467,Manhattan,10007.0,American,2019-12-20,2019,2019-12-20,0,1,40.710688062939,-74.011026719737
1498,1084652.0,50114186,Manhattan,10010.0,American,2021-12-01,2021,2021-12-01,0,1,40.742815689957,-73.990537764204
1499,1043222.0,50075330,Manhattan,10075.0,Asian/Asian Fusion,2018-08-21,2018,2018-08-21,0,1,40.773912592614,-73.95964208374
1500,1056638.0,50076821,Manhattan,10025.0,American,2018-09-06,2018,2018-09-06,0,1,40.800579800343,-73.965614432776
1501,1082066.0,50050873,Manhattan,10034.0,Hotdogs,2016-10-22,2016,2016-10-22,0,1,40.871922776589,-73.915805630187
1502,1063191.0,50066436,Manhattan,10033.0,"Juice, Smoothies, Fruit Salads",2017-10-17,2017,2017-10-17,0,1,40.845889050938,-73.932522779771
1503,1000058.0,50066219,Manhattan,10280.0,American,2017-09-28,2017,2017-10-25,27,0,40.711530166285,-74.015672785414
1504,1002429.0,50105297,Manhattan,10013.0,Other,2021-11-30,2021,2021-11-30,0,1,40.716145159898,-73.997215136645
1505,1030212.0,50089808,Manhattan,10024.0,Japanese,2019-05-16,2019,2019-05-16,0,1,40.780984962405,-73.976200806793
1506,1019872.0,50086624,Manhattan,10016.0,American,2019-04-11,2019,2019-04-11,0,1,40.741626040128,-73.981093911115
1507,1008054.0,50059265,Manhattan,10012.0,Chinese,2018-06-01,2018,2018-06-01,0,1,40.726292581998,-74.001941043398
1508,1011216.0,50071298,Manhattan,10014.0,American,2018-03-28,2018,2018-03-28,0,1,40.734219436137,-74.003200578258
1509,1089237.0,50088468,Manhattan,10016.0,Australian,2019-09-05,2019,2019-09-05,0,1,40.744964710079,-73.972633692414
1510,1016043.0,50108361,Manhattan,10018.0,Chinese,2021-10-06,2021,2021-10-06,0,1,40.751976865569,-73.983209611743
1511,1008402.0,50118198,Manhattan,10014.0,Pizza,2022-03-08,2022,2022-03-08,0,1,40.729130567073,-74.005231660325
1512,1018172.0,50079320,Manhattan,10016.0,Chinese,2019-06-12,2019,2019-06-12,0,1,40.742216425655,-73.982753769348
1513,1015236.0,50112528,Manhattan,10018.0,Italian,2021-08-09,2021,2021-08-09,0,1,40.752792789132,-73.989301951306
1514,1000884.0,50084766,Manhattan,10005.0,Chinese,2018-11-09,2018,2018-11-09,0,1,40.705863034465,-74.007617513876
1515,1008696.0,50045820,Manhattan,10012.0,Asian/Asian Fusion,2016-05-17,2016,2019-08-27,1197,1,40.729800407392,-74.000638629808
1516,1088795.0,50067107,Manhattan,10080.0,Coffee/Tea,2017-12-12,2017,2017-12-12,0,1,40.710759310912,-74.012173771367
1517,1078483.0,50099363,Manhattan,10014.0,Korean,2020-01-16,2020,2020-02-19,34,0,40.740417084329,-74.004095823603
1518,1077838.0,50102368,Manhattan,10012.0,Indian,2020-02-05,2020,2020-02-05,0,1,40.728880910391,-73.999271178338
1519,1083777.0,50074904,Manhattan,10036.0,American,2018-03-30,2018,2018-03-30,0,1,40.761268786468,-73.991459238645
1520,1089455.0,50077635,Manhattan,10001.0,American,2018-06-06,2018,2018-06-06,0,1,40.74614219276,-73.988877165333
1521,1020160.0,50103047,Manhattan,10016.0,Thai,2021-12-14,2021,2021-12-14,0,1,40.745237100748,-73.975553194272
1522,1043248.0,50108454,Manhattan,10075.0,Japanese,2021-11-30,2021,2021-11-30,0,1,40.773700557744,-73.95772866569
1523,1066793.0,50078211,Manhattan,10014.0,Peruvian,2018-09-10,2018,2020-01-07,484,1,40.729660334606,-74.004582249405
1524,1037586.0,50086057,Manhattan,10017.0,Japanese,2019-04-29,2019,2019-04-29,0,1,40.75247160308,-73.972511489324
1525,1053712.0,50113340,Manhattan,10027.0,Other,2021-12-01,2021,2021-12-15,14,0,40.810037834945,-73.943812034529
1526,1002136.0,50093908,Manhattan,10013.0,Coffee/Tea,2019-09-04,2019,2019-09-04,0,1,40.719617000605,-74.008629198834
1527,1063869.0,50064986,Manhattan,10040.0,Latin American,2017-06-07,2017,2017-06-07,0,1,40.856481278977,-73.928481291641
1528,1043176.0,50106938,Manhattan,10075.0,American,2021-11-30,2021,2021-11-30,0,1,40.772424584661,-73.958657350695
1529,1032105.0,50117450,Manhattan,10024.0,Spanish,2022-03-15,2022,2022-03-15,0,1,40.785368197909,-73.975560069114
1530,1006284.0,50105938,Manhattan,10003.0,Japanese,2021-11-30,2021,2021-11-30,0,1,40.726826955442,-73.985853359738
1531,1047673.0,50058819,Manhattan,10028.0,Pizza,2017-01-25,2017,2017-01-25,0,1,40.77827285406,-73.95648366598
1532,1020188.0,50098204,Manhattan,10016.0,Chinese,2019-12-09,2019,2019-12-09,0,1,40.745533488686,-73.975336549083
1533,1040053.0,50103448,Manhattan,10022.0,Greek,2021-12-01,2021,2021-12-01,0,1,40.75946502496,-73.962087413094
1534,1088722.0,50069124,Manhattan,10025.0,Chinese,2017-09-26,2017,2017-09-26,0,1,40.801388139429,-73.961333824905
1535,1012277.0,50070253,Manhattan,10011.0,French,2018-02-13,2018,2018-02-13,0,1,40.743051881572,-74.007545997501
1536,1022650.0,50094209,Manhattan,10036.0,American,2019-07-09,2019,2019-07-09,0,1,40.757941284691,-73.983597940172
1537,1049893.0,50104786,Manhattan,10028.0,American,2021-10-14,2021,2021-10-14,0,1,40.774653061223,-73.951008884628
1538,1025206.0,50063592,Manhattan,10019.0,Soul Food,2017-06-16,2017,2017-06-16,0,1,40.763376312013,-73.986737213005
1539,1043180.0,50081605,Manhattan,10075.0,Coffee/Tea,2018-12-05,2018,2018-12-05,0,1,40.773404941867,-73.960010658481
1540,1019611.0,50083356,Manhattan,10010.0,Pizza,2018-10-11,2018,2018-10-11,0,1,40.7370372979,-73.984436662757
1541,1055944.0,50106368,Manhattan,10025.0,Indian,2021-08-25,2021,2021-08-25,0,1,40.800220309521,-73.965853005246
1542,1035771.0,50070352,Manhattan,10022.0,American,2018-04-19,2018,2020-02-13,665,1,40.760711402062,-73.97264163673
1543,1026318.0,50086536,Manhattan,10019.0,"Juice, Smoothies, Fruit Salads",2019-03-27,2019,2021-12-30,1009,1,40.767808491195,-73.982266967297
1544,1052761.0,50100251,Manhattan,10029.0,Pizza,2019-12-11,2019,2019-12-11,0,1,40.789041582945,-73.940500202416
1545,1009949.0,50087637,Manhattan,10014.0,Seafood,2019-03-25,2019,2019-03-25,0,1,40.731773847038,-74.00333035501
1546,1088760.0,50084831,Manhattan,10036.0,American,2019-05-15,2019,2019-05-15,0,1,40.757609569721,-73.98669505058
1547,1006624.0,50091565,Manhattan,10003.0,Mexican,2020-02-28,2020,2020-02-28,0,1,40.727241726962,-73.988660247875
1548,1026054.0,50076767,Manhattan,10019.0,Asian/Asian Fusion,2018-08-21,2018,2019-03-12,203,0,40.766812226924,-73.982808747226
1549,1007050.0,50071095,Manhattan,10013.0,American,2017-12-13,2017,2017-12-13,0,1,40.721793921718,-74.000966848292
1550,1082759.0,50083467,Manhattan,10038.0,American,2018-12-21,2018,2018-12-21,0,1,40.705706708453,-74.005399333059
1551,1028481.0,50073601,Manhattan,10023.0,"Juice, Smoothies, Fruit Salads",2018-02-16,2018,2018-02-16,0,1,40.775265573137,-73.979733977618
1552,1083785.0,50098147,Manhattan,10036.0,American,2019-09-24,2019,2020-01-09,107,0,40.76245205893,-73.997122946666
1553,1026685.0,50108113,Manhattan,10019.0,Peruvian,2021-12-15,2021,2021-12-15,0,1,40.763686690377,-73.988809245516
1554,1079649.0,50100671,Manhattan,10002.0,Chinese,2020-01-06,2020,2020-01-06,0,1,40.71566191459,-73.993229079693
1555,1023383.0,50057912,Manhattan,10019.0,American,2017-01-20,2017,2017-01-20,0,1,40.763572865369,-73.979474025405
1556,1065057.0,50064881,Manhattan,10034.0,Caribbean,2018-04-25,2018,2018-04-25,0,1,40.866573672969,-73.928513781984
1557,1036179.0,50089206,Manhattan,10017.0,Coffee/Tea,2019-05-02,2019,2019-05-02,0,1,40.752430604861,-73.97324419596
1558,1045936.0,50094279,Manhattan,10021.0,Coffee/Tea,2019-08-15,2019,2019-08-15,0,1,40.769342350878,-73.951937025046
1559,1062176.0,50034452,Manhattan,10031.0,Italian,2016-06-06,2016,2016-06-06,0,1,40.830306808401,-73.947603533529
1560,1044371.0,50100549,Manhattan,10065.0,American,2020-01-09,2020,2020-01-09,0,1,40.761575221887,-73.960537600428
1561,1006184.0,50065323,Manhattan,10003.0,Japanese,2018-05-14,2018,2018-05-14,0,1,40.724818036835,-73.988054550256
1562,1020175.0,50070281,Manhattan,10016.0,Japanese,2017-12-12,2017,2021-11-10,1429,1,40.746165283781,-73.977783194489
1563,1090631.0,50089657,Manhattan,10018.0,Latin American,2019-08-22,2019,2020-02-28,190,0,40.75139505481,-73.983754756036
1564,1006017.0,50061230,Manhattan,10009.0,Japanese,2017-04-25,2017,2017-04-25,0,1,40.730880342241,-73.981421703948
1565,1008039.0,50103156,Manhattan,10012.0,Other,2021-08-05,2021,2021-08-19,14,0,40.726745465222,-74.002121452239
1566,1015828.0,50083806,Manhattan,10001.0,Chinese,2018-11-19,2018,2020-02-12,450,1,40.747626871722,-73.986653743397
1567,1003569.0,50077964,Manhattan,10002.0,Asian/Asian Fusion,2018-10-12,2018,2018-10-12,0,1,40.713981949474,-73.990830450745
1568,1089384.0,50067636,Manhattan,10038.0,Bakery Products/Desserts,2017-10-18,2017,2018-05-09,203,0,40.710526270262,-74.009353030615
1569,1061922.0,50058810,Manhattan,10031.0,American,2017-05-26,2017,2017-05-26,0,1,40.826215722794,-73.950587762032
1570,1015265.0,50068109,Manhattan,10018.0,Seafood,2017-09-06,2017,2017-09-06,0,1,40.753432097521,-73.98715066791
1571,1090602.0,50078524,Manhattan,10013.0,American,2019-01-18,2019,2019-01-18,0,1,40.724911720355,-74.007731541794
1572,1029938.0,50086714,Manhattan,10023.0,Coffee/Tea,2019-04-18,2019,2019-04-18,0,1,40.777886580684,-73.978454991296
1573,1084511.0,50090355,Manhattan,10026.0,Coffee/Tea,2020-02-11,2020,2020-02-11,0,1,40.797803974298,-73.948557442339
1574,1014421.0,50084938,Manhattan,10018.0,Tex-Mex,2019-01-03,2019,2019-01-03,0,1,40.752935795955,-73.992904045537
1575,1019508.0,50070060,Manhattan,10003.0,American,2018-03-27,2018,2018-03-27,0,1,40.732950588683,-73.986360817814
1576,1089323.0,50049009,Manhattan,10001.0,American,2016-12-09,2016,2019-07-12,945,1,40.752450190639,-74.000703815358
1577,1085371.0,50103087,Manhattan,10039.0,Chicken,2020-03-12,2020,2020-03-12,0,1,40.821997458966,-73.939917817975
1578,1024900.0,50074275,Manhattan,10019.0,American,2018-07-23,2018,2020-02-10,567,1,40.766312541878,-73.981902750705
1579,1019656.0,50096479,Manhattan,10010.0,Tex-Mex,2019-12-27,2019,2019-12-27,0,1,40.73836541964,-73.982079972316
1580,1049916.0,50109807,Manhattan,10028.0,Donuts,2021-10-29,2021,2021-10-29,0,1,40.776056484666,-73.953051444628
1581,1062647.0,50065460,Manhattan,10032.0,Chinese,2017-07-10,2017,2017-07-10,0,1,40.838256318208,-73.938070788176
1582,1037556.0,50085997,Manhattan,10017.0,Japanese,2019-03-06,2019,2019-03-06,0,1,40.751231194054,-73.973457624912
1583,1076854.0,50075268,Manhattan,10016.0,Mediterranean,2018-04-02,2018,2018-04-02,0,1,40.743527923836,-73.979707580762
1584,1064714.0,50097645,Manhattan,10034.0,Tex-Mex,2021-12-09,2021,2021-12-09,0,1,40.862258089071,-73.922921964749
1585,1028743.0,50090484,Manhattan,10023.0,New American,2021-11-23,2021,2021-11-23,0,1,40.7796704135,-73.977125640885
1586,1079833.0,50088628,Manhattan,10003.0,American,2019-07-02,2019,2019-07-02,0,1,40.726728713195,-73.991662117529
1587,1002934.0,50084047,Manhattan,10013.0,Coffee/Tea,2018-10-22,2018,2018-10-22,0,1,40.723210056549,-74.006226924442
1588,1082256.0,50098705,Manhattan,10018.0,Pizza,2019-10-10,2019,2019-10-10,0,1,40.754527886185,-73.995455737024
1589,1058396.0,50080365,Manhattan,10026.0,Steakhouse,2021-12-29,2021,2021-12-29,0,1,40.80468379555,-73.951980038317
1590,1020423.0,50104876,Manhattan,10003.0,Chinese,2021-08-31,2021,2021-08-31,0,1,40.732263759386,-73.981767705106
1591,1053772.0,50100689,Manhattan,10037.0,African,2021-12-02,2021,2021-12-02,0,1,40.811212165341,-73.942958487124
1592,1034205.0,50101902,Manhattan,10036.0,Asian/Asian Fusion,2020-03-02,2020,2021-11-30,638,1,40.754710416461,-73.981703786697
1593,1063808.0,50079943,Manhattan,10040.0,Mexican,2018-08-08,2018,2018-08-08,0,1,40.853320759007,-73.93078733424
1594,1006982.0,50093481,Manhattan,10013.0,Greek,2019-07-05,2019,2019-07-05,0,1,40.720344634593,-73.99647901741
1595,1054414.0,50063611,Manhattan,10035.0,"Juice, Smoothies, Fruit Salads",2017-06-06,2017,2017-06-06,0,1,40.802583237831,-73.938710927945
1596,1082497.0,50063271,Manhattan,10036.0,Middle Eastern,2017-05-31,2017,2017-05-31,0,1,40.761296162449,-73.990545958061
